Code, Label, LangCode
"1332", "Produits inorganiques", "FR"
"909", "Produits issus d'éléments naturels du lait nda", "FR"
"2903", "Produits Vegetaux", "FR"
"2904", "Produits Vegetaux - Disp", "FR"
"460", "Produits Vegétaux Frais ou Secs", "FR"
"652", "Produits végétaux pour l'affouragement", "FR"
"536", "Prunes et prunelles", "FR"
"537", "Prunes Sechées", "FR"
"169", "Pulpe de Betterave", "FR"
"584", "Pulpe de mangue", "FR"
"628", "Pulpe, déchets de fruits destinés à l'affourragement", "FR"
"391", "Purée de Tomates", "FR"
"756", "Pyret Marcs", "FR"
"754", "Pyrèthre, fleurs séchées", "FR"
"1313", "Pyréthroides", "FR"
"1343", "Pyréthroides-TrtmSem Ins", "FR"
"3004", "Qualité Alimentaire (FQ)", "FR"
"92", "Quinoa", "FR"
"2815", "Racines & Tubercules Sec", "FR"
"2907", "Racines Amyl", "FR"
"459", "Racines de chicorée", "FR"
"1719", "Racines et Tubercules", "FR"
"151", "Racines et Tubercules Sechés", "FR"
"1720", "Racines&Tubercules,Total", "FR"
"655", "Racines, légumes fourragers", "FR"
"2534", "Racines, Nda", "FR"
"2620", "Raisin", "FR"
"2825", "Raisin Compris Vin", "FR"
"560", "Raisins", "FR"
"561", "Raisins Secs", "FR"
"788", "Ramie", "FR"
"638", "Ray-Grass Fourrager", "FR"
"5252", "Recovered Paper", "FR"
"1356", "Régularteurs de croissance", "FR"
"1341", "Régularteurs de croissance", "FR"
"1620", "Residus de Bois", "FR"
"1277", "Résidus de substances grasses", "FR"
"654", "Restes du brassage ; Dist.", "FR"
"265", "Ricin", "FR"
"1946", "Riz", "FR"
"2805", "Riz (Eq Blanchi)", "FR"
"2512", "Riz (Eq Decortiqué )", "FR"
"2804", "Riz (Eq Paddy)", "FR"
"30", "Riz blanchi", "FR"
"31", "Riz Blanchi", "FR"
"28", "Riz Décortiqué", "FR"
"29", "Riz usiné (décortiqué)", "FR"
"27", "Riz, Paddy", "FR"
"10031", "Riz, total", "FR"
"22011", "RNB (em million US$ courants)", "FR"
"1345", "Rodenticides", "FR"
"1347", "Rodenticides, Divers", "FR"
"1010", "Ruban de Laine", "FR"
"1181", "Ruches", "FR"
"649", "Rutabagas Fourragers", "FR"
"1043", "Saindoux", "FR"
"1964", "Saindoux+Gr,Porc+V", "FR"
"89", "Sarrasin, blé noir", "FR"
"239", "Sauce de soja", "FR"
"1041", "Saucisse  de porc", "FR"
"1932", "Saucisses", "FR"
"874", "Saussice de boeuf et de veau", "FR"
"1872", "Sciages", "FR"
"1632", "Sciages (C)", "FR"
"1633", "Sciages (NC)", "FR"
"2063", "Sciages Transf", "FR"
"1643", "Sciages Transf (C)", "FR"
"1644", "Sciages Transf (NC)", "FR"
"1645", "Sciages Transf Tropic", "FR"
"1624", "Sciages Tropical", "FR"
"1378", "Scories de Déphosphorat", "FR"
"5300", "Sécurité alimentaire", "FR"
"71", "Seigle", "FR"
"2515", "Seigle", "FR"
"1390", "Sels Bruts A 20% K2o", "FR"
"1429", "Sels de pentachlorophénol  (exclu 280811)", "FR"
"855", "Sels minéraux fourragers", "FR"
"1400", "Sels potassiques naturels", "FR"
"1294", "Semence pour semis", "FR"
"2455002", "Semoirs", "FR"
"890", "Sérum concentré", "FR"
"900", "Sérum en poudre", "FR"
"903", "Sérum frais", "FR"
"289", "Sésame", "FR"
"789", "Sisal", "FR"
"2665", "Sisal", "FR"
"794", "Sisal et autres fibres d'agave", "FR"
"1974", "Sisal+Autr Agaves", "FR"
"1971", "Soie", "FR"
"2747", "Soie", "FR"
"1186", "Soie grège", "FR"
"248", "Soja", "FR"
"236", "Soja", "FR"
"2555", "Soja", "FR"
"310280", "Solutions d'urée et de nitrate d'ammonium (UAN)", "FR"
"2600", "Son", "FR"
"77", "Son d'Avoine", "FR"
"17", "Son de blé", "FR"
"112", "Son de Céréales", "FR"
"105", "Son de céréales mélangées", "FR"
"96", "Son de Fonio", "FR"
"213", "Son de Légumineuses", "FR"
"59", "Son de Maïs", "FR"
"81", "Son de mil", "FR"
"35", "Son de riz", "FR"
"91", "Son de Sarrasin", "FR"
"73", "Son de Seigle", "FR"
"85", "Son de sorgho", "FR"
"99", "Son de Triticale", "FR"
"47", "Son d'Orge", "FR"
"1959", "Son+Sous-Prod Moul", "FR"
"107", "Sons de céréales, nda", "FR"
"83", "Sorgho", "FR"
"2518", "Sorgho", "FR"
"2810", "Sorgho Comp Bière", "FR"
"637", "Sorgho Fourrager", "FR"
"3000", "Sous-alimentation (UN)", "FR"
"1221", "Stéarine solaire et huile de saindoux", "FR"
"1740", "Stimulants", "FR"
"2922", "Stimulants", "FR"
"1741", "Stimulants Primaires", "FR"
"2909", "Sucre & Edulcorants", "FR"
"171", "Sucre Aromatisé", "FR"
"162", "Sucre Brut Centrifugé", "FR"
"159", "Sucre de betterave, brut, centrifugé", "FR"
"158", "Sucre de canne, brut, centrifugé", "FR"
"2827", "Sucre Eq Brut", "FR"
"2542", "Sucre Eq Brut", "FR"
"2818", "Sucre Eq Raffiné", "FR"
"1890", "Sucre et Miel 06", "FR"
"160", "Sucre et sirops d'Erable", "FR"
"163", "Sucre Non Centrifugé", "FR"
"164", "Sucre Raffiné", "FR"
"2541", "Sucre, non-Centrifuge", "FR"
"152", "Sucre, raffiné", "FR"
"11890", "Sucre, total", "FR"
"1955", "Sucre,Total (Equiv Brut)", "FR"
"153", "Sucres Nda", "FR"
"167", "Sucres Nda", "FR"
"1790", "Sucres Sirops Miel", "FR"
"1225", "Suif", "FR"
"306", "Suif Végétal", "FR"
"994", "Suint de laine et lanoline", "FR"
"310221", "Sulfate d'ammoniaque", "FR"
"1361", "Sulfate d'Ammonium", "FR"
"1387", "Sulfate de Potassium", "FR"
"310430", "Sulfate de potassium", "FR"
"1363", "Sulfo-Nitrate d'Ammonium", "FR"
"1328", "Sulfonylurées", "FR"
"6610", "Superficie agricole", "FR"
"6672", "Superficie agricole biologique certifiée", "FR"
"6671", "Superficie agricole biologique, total", "FR"
"6673", "Superficie agricole en conversion en biologique", "FR"
"6611", "Superficie agricole irriguée", "FR"
"6601", "Superficie des terres", "FR"
"6600", "Superficie du pays", "FR"
"6661", "Superficie forestière", "FR"
"6690", "Superficie totale équipée de systèmes d'irrigation", "FR"
"310310", "Superphosphate", "FR"
"1377", "Superphosphate Concentré", "FR"
"1376", "Superphosphate Simple", "FR"
"31031010", "Superphosphates au-dessus de 35%", "FR"
"31031090", "Superphosphates, autres", "FR"
"5200", "Sylviculture", "FR"
"2671", "Tabac", "FR"
"2927", "Tabac et Caoutchouc", "FR"
"1896", "Tabacs", "FR"
"495", "Tangerines, mandarines et clémentines", "FR"
"121", "Tapioca de fécule de pommes de terre", "FR"
"127", "Tapioca de manioc", "FR"
"136", "Taros (colocases)", "FR"
"87", "TEFF", "FR"
"6685", "Terre plantée brute", "FR"
"6612", "Terres agricoles irriguées par aspersion", "FR"
"6615", "Terres agricoles irriguées par d'autres méthodes", "FR"
"6613", "Terres agricoles irriguées par goutte-à-goutte", "FR"
"6614", "Terres agricoles irriguées par irrigation gravitaire", "FR"
"6621", "Terres arables", "FR"
"6675", "Terres arables biologiques certifiées", "FR"
"6676", "Terres arables en conversion en biologique", "FR"
"6691", "Terres arables équipées pour l'irrigation", "FR"
"6620", "Terres arables et cultures permanentes", "FR"
"5074", "Terres irriguées et charges", "FR"
"6686", "Terres plantées nettes", "FR"
"667", "Thé", "FR"
"2635", "Thé", "FR"
"388", "Tomates", "FR"
"2601", "Tomates", "FR"
"392", "Tomates pelées", "FR"
"2594", "Tort de Graines de Coton", "FR"
"1879", "Total Fibre Furnish", "FR"
"1701", "Total General", "FR"
"2901", "Total General", "FR"
"2902", "Total General - Disponib", "FR"
"5251", "Total WoodFuels", "FR"
"2593", "Tourt de Colza&Moutarde", "FR"
"2597", "Tourt de Graines Sésame", "FR"
"2592", "Tourt de Tournesol", "FR"
"298", "Tourteau d'oeillette", "FR"
"1803", "Tourteaux", "FR"
"2591", "Tourteaux d'Arachide", "FR"
"245", "Tourteaux d'Arachides", "FR"
"282", "Tourteaux de Carthame", "FR"
"338", "Tourteaux de Chanvre", "FR"
"272", "Tourteaux de Colza", "FR"
"253", "Tourteaux de Copra", "FR"
"2596", "Tourteaux de Coprah", "FR"
"332", "Tourteaux de Coton", "FR"
"341", "Tourteaux de Graines Oléagineuses, nda", "FR"
"314", "Tourteaux de Kapok", "FR"
"335", "Tourteaux de Lin", "FR"
"61", "Tourteaux de Maïs", "FR"
"294", "Tourteaux de moutarde", "FR"
"259", "Tourteaux de palmiste", "FR"
"2595", "Tourteaux de Palmiste", "FR"
"291", "Tourteaux de sésame", "FR"
"238", "Tourteaux de Soja", "FR"
"2590", "Tourteaux de Soja", "FR"
"37", "Tourteaux de son de riz", "FR"
"269", "Tourteaux de tournesol", "FR"
"2598", "Tourteaux Graines Oleagi", "FR"
"1962", "Tourteaux Nda", "FR"
"1841", "Tourteaux Oléagin Eq", "FR"
"1960", "Tourteaux+T Moulus", "FR"
"2455012", "Tracteurs à chenilles", "FR"
"2455011", "Tracteurs agricoles", "FR"
"2455009", "Tracteurs agricoles, total", "FR"
"1302", "Tracteurs Agricoles,Tous", "FR"
"1352", "Traitements des semences - Fongicides", "FR"
"1353", "Traitements des semences - Insecticides", "FR"
"1339", "TraitmSemenceFong Divers", "FR"
"1344", "TraitmSemence-Ins Divers", "FR"
"1307", "Trayeuses", "FR"
"640", "Trèfle Fourrager", "FR"
"1322", "Triazines", "FR"
"1319", "Triazoles diazolesTrSemF", "FR"
"1335", "Triazoles, diazoles", "FR"
"97", "Triticale", "FR"
"1820", "True", "FR"
"148", "Tubercules + racines nda", "FR"
"149", "Tubercules + racines nda", "FR"
"1330", "Uracil", "FR"
"1367", "Urée", "FR"
"310210", "Urée", "FR"
"5072", "Utilisation des terres et prix", "FR"
"692", "Vanille", "FR"
"864", "Veaux", "FR"
"565", "Vermouths, etc.", "FR"
"629", "Verts de Betteraves", "FR"
"205", "Vesces", "FR"
"1155", "Vian Bio Ron", "FR"
"1162", "Vian BioCaml", "FR"
"1154", "Vian Ind Ron", "FR"
"1071", "Viand Can Bi", "FR"
"1015", "Viand Chevrx", "FR"
"1088", "Viand Din Bi", "FR"
"1078", "Viand Oie Bi", "FR"
"2943", "Viande", "FR"
"1762", "Viande Abats Com Bruts", "FR"
"975", "Viande Agnea", "FR"
"1770", "Viande Anim Indigèn, Tot", "FR"
"2845", "Viande Autre Animaux", "FR"
"1931", "Viande Boite Nda", "FR"
"867", "Viande bovine", "FR"
"1747", "Viande Bovine&Buffle Ind", "FR"
"879", "Viande bovine, autres préparations", "FR"
"1806", "Viande Bovins et Buffles", "FR"
"1108", "Viande d'âne", "FR"
"1122", "Viande d'âne indigène", "FR"
"1158", "Viande d'Autres Camélidés", "FR"
"1151", "Viande d'autres rongeurs", "FR"
"2768", "Viande de Anim Aquatiq", "FR"
"872", "Viande de boeuf et de veau séchée, salée, fumée", "FR"
"2731", "Viande de Bovins", "FR"
"2841", "Viande de Bovins", "FR"
"2071", "VIANDE DE BOVINS", "FR"
"944", "Viande de bovins indigène", "FR"
"870", "Viande de bovins, désossée", "FR"
"947", "Viande de buffle", "FR"
"972", "Viande de buffle indigène", "FR"
"1127", "Viande de camélidés", "FR"
"1137", "Viande de camélidés indigène", "FR"
"1069", "Viande de canard", "FR"
"1070", "Viande de Canard Indigène", "FR"
"1017", "Viande de caprins", "FR"
"1032", "Viande de caprins indigènes", "FR"
"1097", "Viande de cheval", "FR"
"1120", "Viande de cheval indigène", "FR"
"1114", "Viande de cheval nda", "FR"
"1080", "Viande de dinde", "FR"
"1087", "Viande de dinde indigène", "FR"
"1163", "Viande de gibier", "FR"
"1141", "Viande de leporidés", "FR"
"1144", "Viande de léporidés indigène", "FR"
"1111", "Viande de mulet", "FR"
"1124", "Viande de mulet Indigène", "FR"
"2072", "VIANDE DE OVINS", "FR"
"2073", "VIANDE DE PORC", "FR"
"2027", "Viande de Porc", "FR"
"2843", "Viande de Porc", "FR"
"1061", "Viande de poulet en boite", "FR"
"1094", "Viande de poulet indigène", "FR"
"2733", "Viande de Suides", "FR"
"1035", "Viande de suidés", "FR"
"1055", "Viande de suidés indigène", "FR"
"1058", "Viande de volaille", "FR"
"2844", "Viande de Volaille", "FR"
"1808", "Viande de Volaille", "FR"
"2734", "Viande de Volailles", "FR"
"1073", "Viande d'oie", "FR"
"1077", "Viande d'oie indigène", "FR"
"977", "Viande d'ovins", "FR"
"2842", "Viande d'Ovins &Caprins", "FR"
"1012", "Viande d'ovins indigènes", "FR"
"2732", "Viande d'Ovins/Caprins", "FR"
"1147", "Viande équine nda Indigène", "FR"
"1761", "Viande et Abats Comestib", "FR"
"1885", "Viande et Preparat 01", "FR"
"1926", "Viande Fr Volaille", "FR"
"1924", "Viande Frai Bovins", "FR"
"1925", "Viande Frai Ovins", "FR"
"1923", "Viande Frai+Ref+Cong", "FR"
"1084", "Viande indigène, autres types de volaille", "FR"
"2944", "Viande Locaux", "FR"
"1165", "Viande nda", "FR"
"1166", "Viande nda", "FR"
"1748", "Viande Ovine&Caprine Ind", "FR"
"1807", "Viande Ovins et Caprins", "FR"
"1933", "Viande Prep+Conser", "FR"
"1929", "Viande Sèch+Sal+Fum", "FR"
"1164", "Viande sechée nda", "FR"
"1930", "Viande Sèchee,Nda", "FR"
"2077", "Viande Total", "FR"
"11765", "Viande Total", "FR"
"865", "Viande Veau", "FR"
"1775", "Viande Volailles Indigèn", "FR"
"2735", "Viande, Autre", "FR"
"1765", "Viande, Total", "FR"
"1928", "Viande+Abats F Nda", "FR"
"1089", "Viandes de volatiles nda", "FR"
"1172", "Viandes préparées nda", "FR"
"1161", "VianInd Came", "FR"
"1580", "VianMammAq", "FR"
"1669", "Vieux Papier", "FR"
"2655", "Vin", "FR"
"564", "Vin", "FR"
"681", "Vin de qualité", "FR"
"680", "Vin de table", "FR"
"1966", "Vin+Vermouth+Sim.", "FR"
"853", "Vitamines", "FR"
"2029", "Volaille", "FR"
"2706", "Volaille", "FR"
"2074", "VOLAILLE", "FR"
"5247", "Wood Charcoal", "FR"
"5249", "Wood Residues", "FR"
"902", "Yaourt", "FR"
"891", "Yaourt", "FR"
"892", "Yaourt concentré ou non", "FR"
"7267", "null", "ES"
"7270", "null", "ES"
"7275", "null", "ES"
"7280", "null", "ES"
"7289", "null", "ES"
"7292", "null", "ES"
"7296", "null", "ES"
"7299", "null", "ES"
"7305", "null", "ES"
"7310", "null", "ES"
"7328", "null", "ES"
"7333", "null", "ES"
"7336", "null", "ES"
"7339", "null", "ES"
"7358", "null", "ES"
"7366", "null", "ES"
"7367", "null", "ES"
"7373", "null", "ES"
"7388", "null", "ES"
"7393", "null", "ES"
"7394", "null", "ES"
"7397", "null", "ES"
"7399", "null", "ES"
"7401", "null", "ES"
"7402", "null", "ES"
"7403", "null", "ES"
"7406", "null", "ES"
"7414", "null", "ES"
"7417", "null", "ES"
"7420", "null", "ES"
"7423", "null", "ES"
"7426", "null", "ES"
"7446", "null", "ES"
"7449", "null", "ES"
"7459", "null", "ES"
"7461", "null", "ES"
"7463", "null", "ES"
"7486", "null", "ES"
"7489", "null", "ES"
"7490", "null", "ES"
"7495", "null", "ES"
"7497", "null", "ES"
"7507", "null", "ES"
"7512", "null", "ES"
"7515", "null", "ES"
"7521", "null", "ES"
"7523", "null", "ES"
"7526", "null", "ES"
"7530", "null", "ES"
"7531", "null", "ES"
"7534", "null", "ES"
"7536", "null", "ES"
"7541", "null", "ES"
"7542", "null", "ES"
"7544", "null", "ES"
"7547", "null", "ES"
"7549", "null", "ES"
"7550", "null", "ES"
"7552", "null", "ES"
"7554", "null", "ES"
"7558", "null", "ES"
"7560", "null", "ES"
"7569", "null", "ES"
"7571", "null", "ES"
"7572", "null", "ES"
"7574", "null", "ES"
"7577", "null", "ES"
"7591", "null", "ES"
"7603", "null", "ES"
"7619", "null", "ES"
"7656", "null", "ES"
"7661", "null", "ES"
"7754", "null", "ES"
"7836", "null", "ES"
"7866", "null", "ES"
"7882", "null", "ES"
"7927", "null", "ES"
"7928", "null", "ES"
"7946", "null", "ES"
"7951", "null", "ES"
"7976", "null", "ES"
"7982", "null", "ES"
"8016", "null", "ES"
"8020", "null", "ES"
"8034", "null", "ES"
"8057", "null", "ES"
"8062", "null", "ES"
"8068", "null", "ES"
"8072", "null", "ES"
"8079", "null", "ES"
"8083", "null", "ES"
"8096", "null", "ES"
"8107", "null", "ES"
"8110", "null", "ES"
"8126", "null", "ES"
"8140", "null", "ES"
"8150", "null", "ES"
"8157", "null", "ES"
"8163", "null", "ES"
"8166", "null", "ES"
"8168", "null", "ES"
"8182", "null", "ES"
"5190", "null", "ES"
"5195", "null", "ES"
"22002", "null", "ES"
"22003", "null", "ES"
"22004", "null", "ES"
"22005", "null", "ES"
"22006", "null", "ES"
"22007", "null", "ES"
"23001", "null", "ES"
"23002", "null", "ES"
"23003", "null", "ES"
"23004", "null", "ES"
"23005", "null", "ES"
"1420", "null", "ES"
"1421", "null", "ES"
"1820", "null", "ES"
"7015", "null", "ES"
"7027", "null", "ES"
"7044", "null", "ES"
"7056", "null", "ES"
"7068", "null", "ES"
"7071", "null", "ES"
"7075", "null", "ES"
"7079", "null", "ES"
"7083", "null", "ES"
"7089", "null", "ES"
"7092", "null", "ES"
"7094", "null", "ES"
"7097", "null", "ES"
"7101", "null", "ES"
"7103", "null", "ES"
"7108", "null", "ES"
"7116", "null", "ES"
"7122", "null", "ES"
"7125", "null", "ES"
"7135", "null", "ES"
"7136", "null", "ES"
"7137", "null", "ES"
"7149", "null", "ES"
"7156", "null", "ES"
"7157", "null", "ES"
"7161", "null", "ES"
"7162", "null", "ES"
"7163", "null", "ES"
"7176", "null", "ES"
"7181", "null", "ES"
"7187", "null", "ES"
"7191", "null", "ES"
"7195", "null", "ES"
"7197", "null", "ES"
"7201", "null", "ES"
"7203", "null", "ES"
"7205", "null", "ES"
"7210", "null", "ES"
"7211", "null", "ES"
"7216", "null", "ES"
"7217", "null", "ES"
"7221", "null", "ES"
"7222", "null", "ES"
"7223", "null", "ES"
"7225", "null", "ES"
"7234", "null", "ES"
"7236", "null", "ES"
"7242", "null", "ES"
"7249", "null", "ES"
"7254", "null", "ES"
"7260", "null", "ES"
"7263", "null", "ES"
"7265", "null", "ES"
"20000", "null", "ES"
"20001", "null", "ES"
"20002", "null", "ES"
"20003", "null", "ES"
"20004", "null", "ES"
"20005", "null", "ES"
"20006", "null", "ES"
"20007", "null", "ES"
"20008", "null", "ES"
"20009", "null", "ES"
"20010", "null", "ES"
"20011", "null", "ES"
"20012", "null", "ES"
"20013", "null", "ES"
"20014", "null", "ES"
"20015", "null", "ES"
"21002", "null", "ES"
"21003", "null", "ES"
"21005", "null", "ES"
"21006", "null", "ES"
"22001", "null", "ES"
"2455018", "null", "ES"
"2455019", "null", "ES"
"2455020", "null", "ES"
"2455021", "null", "ES"
"1597", "", "ES"
"1537", "", "ES"
"1437", "2,4,5-T, sus sales y sus ésteres", "ES"
"1769", "2000gir+Cart", "ES"
"2666", "Abaca", "ES"
"809", "Abaca", "ES"
"1273", "Ac Ricin, hi", "ES"
"230", "Acaju SinCás", "ES"
"278", "Acei Jojoba", "ES"
"307", "AceiStilling", "ES"
"11788", "Aceit Gras V", "ES"
"1788", "Aceit Gras V", "ES"
"1523", "Aceit Higado Perciform", "ES"
"1522", "Aceit Percif", "ES"
"2576", "Aceite Almendra de Palma", "ES"
"1903", "Aceite Animal+Vegetal 4", "ES"
"1274", "Aceite Cocid", "ES"
"1977", "Aceite Colza+Mostz", "ES"
"297", "Aceite de adormidera", "ES"
"331", "Aceite de Algodón", "ES"
"258", "Aceite de Almendras de Palma", "ES"
"281", "Aceite de Cártamo", "ES"
"271", "Aceite de Colza", "ES"
"2574", "Aceite de Colza y Mostaz", "ES"
"252", "Aceite de Copra", "ES"
"2582", "Aceite de Germen de Maíz", "ES"
"268", "Aceite de Girasol", "ES"
"2782", "Aceite de Híg de Pescado", "ES"
"334", "Aceite de Linaza", "ES"
"60", "Aceite de Maíz", "ES"
"244", "Aceite de Maní", "ES"
"2572", "Aceite de Manies", "ES"
"293", "Aceite de Mostaza", "ES"
"2578", "Aceite de Nuez de Cocos", "ES"
"2580", "Aceite de Oliva", "ES"
"261", "Aceite de Oliva, virgen", "ES"
"1999", "Aceite de Oliva,Tot", "ES"
"2577", "Aceite de Palma", "ES"
"257", "Aceite de Palma", "ES"
"2781", "Aceite de Pescado", "ES"
"2581", "Aceite de Salvado de Arr", "ES"
"36", "Aceite de Salvado de Arroz", "ES"
"2573", "Aceite de Semilla Giraso", "ES"
"290", "Aceite de Sésamo", "ES"
"237", "Aceite de Soja", "ES"
"2571", "Aceite de Soya", "ES"
"753", "Aceite Esenc", "ES"
"1168", "Aceite Gras", "ES"
"1275", "Aceite Hidr", "ES"
"1549", "Aceite Híg PMar Nep", "ES"
"313", "Aceite Kapok", "ES"
"2586", "Aceite Oleaginosas", "ES"
"1727", "Aceite Oliva", "ES"
"274", "Aceite Orujo", "ES"
"1223", "Aceite Pesc", "ES"
"266", "Aceite Ricin", "ES"
"2575", "Aceite Semilla de Algodó", "ES"
"2579", "Aceite Semilla Sésamo", "ES"
"276", "Aceite Tung", "ES"
"1905", "Aceite Vegetal Fijo 42", "ES"
"1976", "Aceite+Grasa Animl", "ES"
"1906", "Aceites Elaborados 43", "ES"
"1789", "Aceites Grasas Animales", "ES"
"1316", "Aceites minerales", "ES"
"1354", "Aceites minerales", "ES"
"340", "Aceites Veg", "ES"
"2914", "Aceites Vegetales", "ES"
"1787", "Aceites y Grasas", "ES"
"344", "Aceites y grasas vegetales nep", "ES"
"1582", "AceitMamAcua", "ES"
"2563", "Aceitunas", "ES"
"262", "Aceitunas Cs", "ES"
"279", "Aceitunas, olivas", "ES"
"260", "Aceitunas, olivas", "ES"
"1509", "AcePAgDulce", "ES"
"1548", "AcePMarNep", "ES"
"1434", "Acetato de dinoseb", "ES"
"1403", "Acido Fosfórico", "ES"
"1276", "Acidos Gras", "ES"
"854", "Aditivos Alimenticios", "ES"
"800", "Agaves Otras", "ES"
"1710", "Agricultura", "ES"
"2051", "Agricultura (Indice Pr)", "ES"
"22010", "Agricultura, valor agregado (% del PIB)", "ES"
"22009", "Agricultura, valor agregado (millones US$ a precios corrientes)", "ES"
"1460", "Agriculture, value added (Current US$ million)", "ES"
"631", "Agua Hielo", "ES"
"6680", "Agua interior", "ES"
"6618", "Agua utilizada para la irrigación", "ES"
"5075", "Agua y costos de regadío", "ES"
"572", "Aguacates", "ES"
"1650", "Aislantes", "ES"
"406", "Ajo", "ES"
"527", "Albaric seco", "ES"
